iter	thresholded?	epoch	train_loss	train_acc	val_loss	val_acc
2	0	11	0.05957045778632164	0.9837490320205688	0.18405885994434357	0.9708737730979919
2	0	12	0.04064681753516197	0.9848828315734863	0.2590915560722351	0.9708737730979919
2	0	13	0.04518428072333336	0.9863945841789246	0.24877476692199707	0.9708737730979919
2	0	14	0.06420596688985825	0.9811035394668579	0.20396283268928528	0.969991147518158
2	0	15	0.03181008622050285	0.9897959232330322	0.1935378760099411	0.9682259559631348
2	0	16	0.05416836589574814	0.9818593859672546	0.17658165097236633	0.9682259559631348
2	0	17	0.07514949887990952	0.975812554359436	0.224130317568779	0.9735216498374939
3	0	1	0.9740055799484253	0.9032502174377441	1.0742217302322388	0.9205648899078369
3	0	2	0.19444066286087036	0.9516251087188721	1.8028703927993774	0.9205648899078369
3	0	3	0.2771415412425995	0.9365079402923584	2.2367725372314453	0.9205648899078369
3	0	4	0.19763965904712677	0.9493575096130371	2.279637575149536	0.9214474558830261
3	0	5	0.1365266889333725	0.9622070789337158	1.0183557271957397	0.9232127070426941
3	0	6	0.12086911499500275	0.9705215692520142	0.5850961804389954	0.9320388436317444
3	0	7	0.08493304252624512	0.9716553092002869	0.32230672240257263	0.948808491230011
3	0	8	0.08100514113903046	0.9739229083061218	0.28523018956184387	0.9505736827850342
3	0	9	0.07508555799722672	0.9795918464660645	0.21012362837791443	0.9576346278190613
3	0	10	0.06380334496498108	0.9826152920722961	0.16723443567752838	0.969991147518158
3	0	11	0.056255221366882324	0.9826152920722961	0.22182895243167877	0.9691085815429688
3	0	12	0.07674791663885117	0.9795918464660645	0.34081587195396423	0.9576346278190613
3	0	13	0.06601572036743164	0.9829931855201721	0.2744312882423401	0.9593998193740845
3	0	14	0.05345940962433815	0.9841269850730896	0.21361121535301208	0.9708737730979919
3	0	15	0.04823468625545502	0.9863945841789246	0.14874078333377838	0.9735216498374939
3	0	16	0.026676304638385773	0.9897959232330322	0.25352466106414795	0.9717563986778259
4	0	1	1.0912911891937256	0.8805744647979736	2.5120692253112793	0.08384819328784943
4	0	2	0.34622442722320557	0.9191232323646545	2.363513231277466	0.07943512499332428
4	0	3	0.3183138966560364	0.920634925365448	0.8329772353172302	0.5728155374526978
4	0	4	0.3145351707935333	0.920634925365448	0.3351696729660034	0.895851731300354
4	0	5	0.3050059676170349	0.920634925365448	0.27556440234184265	0.918799638748169
4	0	6	0.2789716124534607	0.9195011258125305	0.30740121006965637	0.9214474558830261
4	0	7	0.2294997274875641	0.9285714030265808	0.6022017002105713	0.9214474558830261
4	0	8	0.22606132924556732	0.9312169551849365	0.2636023759841919	0.9249779582023621
4	0	9	0.20280690491199493	0.9353741407394409	0.2208453267812729	0.9285084009170532
4	0	10	0.19309665262699127	0.9417989253997803	0.1951502561569214	0.9338040351867676
4	0	11	0.14479215443134308	0.9535147547721863	0.4861410856246948	0.6831421256065369
4	0	12	0.11499805748462677	0.9618291854858398	0.30525922775268555	0.8693733215332031
4	0	13	0.09807644784450531	0.9674981236457825	0.15599098801612854	0.9558693766593933
4	0	14	0.10906193405389786	0.9656084775924683	0.14143064618110657	0.9602824449539185
4	0	15	0.09932087361812592	0.9690098166465759	0.33492958545684814	0.947925865650177
